Function Name Readability,Variable Name Readability,Tabulators,Tab Indents,Space Indents,Prefer Tabs Over Spaces,Unique Words,author,function
1,1.00,0,0,17,0,19,angargo,solve
0,1.00,0,0,8,0,23,angargo,add_edge
0,1.00,0,0,15,0,31,angargo,bfs
0,1.00,0,0,12,0,24,angargo,dfs
1,0,0,0,1,0,7,angargo,in
0,1.00,0,0,5,0,16,angargo,in_build
1,1.00,0,0,27,0,46,angargo,main
0,1.00,0,0,7,0,22,angargo,maxflow
1,1.00,0,0,1,0,10,angargo,ok
1,1.00,0,0,1,0,8,angargo,out
1,0,0,0,1,0,6,angargo,sink
1,0,0,0,1,0,6,angargo,source
0,1.00,0,0,11,0,17,angargo,buildTrie
1,1.00,0,0,11,0,29,angargo,main
1,1.00,0,0,16,0,25,angargo,result
0,1.00,0,0,21,0,27,angargo,bfs
1,1.00,0,0,29,0,36,angargo,main
1,1.00,0,0,6,0,18,angargo,mountain
1,1.00,470,129,129,0,36,angelok7,main
1,1.00,55,27,27,0,31,angelok7,main
1,0.83,85,36,36,0,28,angelok7,main
1,1.00,38,19,19,0,22,angelok7,main
1,1.00,187,60,60,0,34,angelok7,main
1,1.00,174,52,52,0,32,angelok7,main
1,1.00,55,25,25,0,17,angelok7,check
1,1.00,82,36,36,0,36,angelok7,main
1,1.00,26,15,15,0,8,angelok7,gong
1,1.00,77,34,34,0,33,angelok7,main
1,1.00,449,98,98,0,31,angelok7,main
1,1.00,59,26,26,0,20,AngryBird,deceit
1,1.00,35,19,19,0,25,AngryBird,main
1,1.00,39,17,17,0,18,AngryBird,war
1,1.00,62,28,28,0,15,AngryBird,check
1,1.00,13,10,10,0,18,AngryBird,main
1,0.00,67,21,21,0,13,AngryBird,print
0,1.00,52,20,20,0,15,AngryBird,print_c
0,1.00,45,17,17,0,13,AngryBird,print_r
1,1.00,20,11,11,0,14,AngryBird,duration
1,1.00,12,10,10,0,20,AngryBird,main
1,1.00,71,41,41,0,37,AngryBird,magic
1,1.00,11,8,8,0,15,AngryBird,main
1,1.00,18,9,9,0,11,AngryBird,times
1,1.00,42,28,28,0,27,AngryBird,dist
1,0.92,86,35,35,0,35,AngryBird,main
1,1.00,18,11,11,0,16,AngryBird,sum
1,1.00,19,11,11,0,16,AngryBird,main
1,1.00,57,29,29,0,10,AngryBird,stones
1,1.00,26,15,15,0,23,AngryBird,main
0,1.00,9,6,6,0,10,AngryBird,isPower
1,1.00,23,14,14,0,20,AngryBird,main
1,1.00,7,5,5,0,7,AngryBird,parent
1,1.00,0,0,5,0,7,angwuy,init
1,1.00,0,0,12,0,16,angwuy,main
1,1.00,0,0,7,0,11,angwuy,circle
1,1.00,0,0,7,0,9,angwuy,deal
0,1.00,0,0,0,0,5,angwuy,getnext
1,1.00,0,0,9,0,12,angwuy,main
1,1.00,0,0,6,0,12,angwuy,prework
1,1.00,0,0,18,0,22,angwuy,solve
1,1.00,0,0,17,0,11,angwuy,init
1,1.00,0,0,9,0,12,angwuy,main
1,1.00,0,0,0,0,5,angwuy,max
1,1.00,0,0,16,0,22,angwuy,solve
1,1.00,0,0,3,0,10,angwuy,init
1,1.00,2,2,11,0,20,angwuy,main
1,1.00,0,0,34,0,24,angwuy,solve
1,1.00,0,0,7,0,11,angwuy,init
1,1.00,0,0,9,0,12,angwuy,main
1,1.00,0,0,0,0,6,angwuy,min
1,1.00,0,0,5,0,13,angwuy,solve
0,1.00,0,0,2,0,11,angwuy,cmp
1,1.00,0,0,8,0,11,angwuy,main
1,1.00,0,0,11,0,15,angwuy,solve
0,1.00,0,0,2,0,18,angwuy,cmp
1,0,0,0,17,0,15,angwuy,get
1,0.50,0,0,13,0,19,angwuy,init
1,1.00,0,0,9,0,16,angwuy,main
1,1.00,0,0,32,0,24,angwuy,solve
0,1.00,0,0,24,0,27,angwuy,solve2
1,1.00,0,0,10,0,15,angwuy,create
1,0.29,0,0,19,0,19,angwuy,init
1,1.00,0,0,9,0,12,angwuy,main
1,1.00,0,0,17,0,18,angwuy,solve
0,1.00,1,1,1,0,6,angwuy,getnext
1,1.00,5,4,4,0,9,angwuy,init
1,1.00,13,10,10,0,17,angwuy,main
1,1.00,0,0,0,0,6,angwuy,min
1,1.00,21,16,16,0,23,angwuy,solve
1,1.00,35,33,33,0,10,ania7,main
1,1.00,3,3,3,0,12,ania7,test
1,0.57,51,16,16,0,23,ania7,init
1,1.00,4,4,4,0,12,ania7,main
1,1.00,10,8,8,0,16,ania7,test
1,1.00,7,6,6,0,11,ania7,main
1,1.00,71,30,30,0,15,ania7,test
0,1.00,3,3,3,0,14,ania7,cmp
1,1.00,10,8,8,0,11,ania7,main
1,1.00,8,8,8,0,14,ania7,test
0,1.00,112,67,67,0,38,ania7,detect_bridge
0,1.00,48,26,26,0,32,ania7,detect_ring
0,1.00,11,7,7,0,18,ania7,dfs
1,0,5,4,4,0,5,ania7,fi
1,1.00,10,8,8,0,11,ania7,main
1,1.00,7,5,5,0,10,ania7,ok
0,1.00,7,5,5,0,10,ania7,ok2
1,0.20,62,46,46,0,25,ania7,test
1,0,21,11,11,0,11,ania7,un
1,1.00,9,7,7,0,10,ania7,main
1,1.00,51,24,24,0,24,ania7,test
1,1.00,9,7,7,0,11,ania7,main
1,0.60,254,66,66,0,30,ania7,test
1,1.00,6,5,5,0,13,ania7,main
1,0.93,180,78,78,0,50,ania7,test
1,1.00,6,5,5,0,15,ania7,main
1,1.00,74,34,34,0,25,ania7,test
1,0.67,25,15,15,0,24,Anjupiter,main
0,1.00,16,9,9,0,12,Anjupiter,solve_deceit
0,0.67,94,31,31,0,22,Anjupiter,solve_optimal
1,0.58,53,23,23,0,30,Anjupiter,main
1,1.00,3,3,3,0,17,Anjupiter,ctz
1,0.80,55,23,23,0,28,Anjupiter,main
0,1.00,3,1,1,0,20,Anjupiter,__popcnt64
1,1.00,4,3,3,0,13,Anjupiter,ctz
1,0.67,41,18,18,0,23,Anjupiter,main
0,1.00,3,1,1,0,19,Anjupiter,__popcnt64
1,1.00,4,3,3,0,13,Anjupiter,ctz
1,0.60,15,10,10,0,23,Anjupiter,main
1,0.85,82,41,41,0,29,Anjupiter,solve
0,1.00,3,1,1,0,24,Anjupiter,__popcnt64
1,1.00,4,3,3,0,13,Anjupiter,ctz
1,0.67,29,15,15,0,29,Anjupiter,main
1,0.77,66,32,32,0,35,Anjupiter,solve
0,1.00,3,1,1,0,16,Anjupiter,__popcnt64
1,1.00,4,3,3,0,13,Anjupiter,ctz
0,1.00,2,2,2,0,11,Anjupiter,ctzll
0,1.00,0,0,1,0,10,Anjupiter,gcd
1,0,0,0,1,0,11,Anjupiter,lcm
1,0.71,43,20,20,0,27,Anjupiter,main
1,1.00,0,0,21,0,37,ankit.shukla,main
1,0.50,0,0,28,0,28,ankit.shukla,preprocess
1,1.00,0,0,11,0,19,ankit.shukla,cnt
1,1.00,0,0,20,0,35,ankit.shukla,main
1,1.00,0,0,20,0,11,ankit.shukla,chk
1,1.00,0,0,19,0,32,ankit.shukla,main
1,0.92,0,0,75,0,58,ankit.shukla,main
1,1.00,0,0,16,0,29,ankit.shukla,main
1,1.00,0,0,42,0,38,ankit.shukla,main
1,1.00,0,0,3,0,11,ankit.shukla,anrec
1,1.00,0,0,87,0,53,ankit.shukla,main
1,1.00,0,0,9,0,15,ankit.shukla,rec
0,1.00,0,0,8,0,14,ankit.shukla,dfs
1,1.00,0,0,27,0,39,ankit.shukla,main
1,0.78,0,0,36,0,40,ankit.shukla,main
1,1.00,0,0,22,0,62,ankorol,main
1,1.00,0,0,45,0,27,ankorol,main
1,1.00,0,0,31,0,18,ankorol,main
1,1.00,0,0,19,0,19,ankorol,main
1,0.50,0,0,26,0,18,ankorol,solve
0,0.83,0,0,16,0,24,ankorol,dfs
1,1.00,0,0,38,0,36,ankorol,main
0,1.00,0,0,5,0,13,ankorol,srt
1,0.89,0,0,42,0,29,ankorol,main
1,0.69,0,0,56,0,29,ankorol,main
1,1.00,0,0,36,0,28,ankorol,main
1,0,0,0,17,0,23,ankorol,f
1,1.00,0,0,13,0,22,ankorol,main
