Function Name Readability,Variable Name Readability,Tabulators,Tab Indents,Space Indents,Prefer Tabs Over Spaces,Unique Words,AbiTagAttr,AccessSpecDecl,ArraySubscriptExpr,BinaryOperator,CStyleCastExpr,CXXBoolLiteralExpr,CXXConstructExpr,CXXConstructorDecl,CXXConversionDecl,CXXCtorInitializer,CXXDependentScopeMemberExpr,CXXDestructorDecl,CXXFunctionalCastExpr,CXXMemberCallExpr,CXXMethodDecl,CXXOperatorCallExpr,CXXRecordDecl,CXXStaticCastExpr,CXXTemporaryObjectExpr,CXXThisExpr,CXXUnresolvedConstructExpr,CallExpr,ClassTemplateSpecialization,CompoundAssignOperator,CompoundStmt,ConditionalOperator,ConstantExpr,CopyAssignment,CopyConstructor,DeclRefExpr,DeclStmt,DefaultConstructor,DefinitionData,DependentNameType,Destructor,EnumConstantDecl,ExprWithCleanups,FieldDecl,ForStmt,FormatAttr,FriendDecl,FunctionDecl,FunctionTemplateDecl,ImplicitCastExpr,IntegerLiteral,MaterializeTemporaryExpr,MemberExpr,MoveAssignment,MoveConstructor,NoThrowAttr,NullStmt,public,ParenExpr,ParenListExpr,ParmVarDecl,PureAttr,ReturnStmt,StringLiteral,TemplateArgument,TemplateSpecializationType,TemplateTypeParmDecl,TypedefDecl,UnaryOperator,UnresolvedLookupExpr,UsingDecl,UsingShadowDecl,WhileStmt,author,function
1,0,6,4,4,0,6,0,28,1,25,6,3,5,49,0,16,17,7,0,12,69,11,21,3,0,51,2,81,21,2,81,0,9,16,16,188,33,16,16,6,23,3,1,32,9,0,0,24,18,127,30,1,81,16,16,0,5,14,2,7,140,0,41,0,36,4,35,0,19,30,2,2,0,3abdelazim,init
1,0,21,10,10,0,14,0,2,0,5,1,0,1,1,1,0,18,0,0,4,42,25,3,0,0,10,0,40,0,0,6,0,0,2,2,68,4,2,2,0,2,0,3,1,0,0,0,1,17,36,10,2,32,2,2,0,0,1,0,0,92,0,3,0,15,0,21,0,1,19,0,0,0,3abdelazim,insert
1,0.75,11,8,8,0,19,0,1,0,2,0,2,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,2,0,0,5,0,2,1,1,9,1,1,1,0,2,2,0,0,1,0,0,8,0,7,3,0,1,1,1,0,0,2,0,0,10,0,2,0,0,0,0,1,1,0,0,0,0,3abdelazim,invalid
1,0.77,121,43,43,0,41,0,1,0,16,0,0,6,2,0,2,0,1,0,4,2,16,2,0,0,0,0,31,0,1,14,0,1,1,1,100,15,1,1,0,2,1,4,0,6,0,0,7,1,95,20,0,4,1,1,3,0,2,3,0,16,0,2,7,1,0,3,0,9,0,3,6,0,3abdelazim,main
1,0,24,10,10,0,11,0,0,0,39,0,1,0,0,0,0,32,0,1,2,21,19,17,22,0,23,1,67,1,2,51,0,7,13,13,139,36,13,13,17,13,1,1,13,1,0,0,15,7,73,42,1,66,13,13,0,1,10,5,0,77,0,25,1,28,2,25,5,8,22,6,6,0,3abdelazim,size
1,1,1,1,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,0,4,0,0,1,1,8,0,1,1,0,1,0,0,0,0,0,0,6,0,8,4,0,0,1,1,2,0,1,2,0,9,0,4,0,0,0,2,0,0,0,0,0,0,3abdelazim,bit
1,0.8,54,23,23,0,16,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,8,0,0,8,0,0,0,0,41,7,0,0,0,0,0,1,0,4,0,0,8,4,42,9,2,1,0,0,0,0,0,0,0,17,0,2,0,0,0,8,0,7,0,0,0,0,3abdelazim,count
1,0,12,8,8,0,16,0,0,0,2,0,0,2,0,0,0,2,0,0,2,3,1,0,0,0,0,2,25,0,0,20,0,0,0,0,36,8,0,0,8,0,0,0,2,1,0,0,79,20,18,1,0,4,0,0,0,0,0,0,0,97,0,18,1,8,4,29,0,2,18,13,24,0,3abdelazim,get
1,0.78,46,21,21,0,27,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,2,4,0,0,0,0,43,10,0,0,0,0,0,5,0,3,0,0,4,0,45,13,2,0,0,0,3,0,0,2,0,6,0,0,5,0,0,0,0,5,0,0,0,0,3abdelazim,main
1,1,59,25,25,0,31,0,0,0,10,0,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,15,0,0,5,0,0,0,0,41,9,0,0,0,0,0,2,0,3,0,0,4,0,42,9,2,2,0,0,3,0,0,2,0,6,0,0,5,0,0,0,0,7,0,0,0,1,3abdelazim,main
1,0.57,0,0,28,0,21,0,0,0,9,0,0,2,0,0,0,0,0,0,10,0,16,0,0,0,0,0,26,0,0,9,0,0,0,0,49,3,0,0,0,0,0,7,0,0,0,0,1,0,51,3,7,10,0,0,0,0,0,6,0,4,0,1,0,0,0,0,0,2,0,0,0,3,3of7,doit
1,0.67,0,0,38,0,41,0,1,6,6,0,0,9,2,0,2,0,1,0,7,2,15,2,0,0,0,0,33,0,0,11,0,1,1,1,83,11,1,1,0,2,1,5,0,5,0,0,7,1,79,16,5,7,1,1,3,0,2,2,0,16,0,2,7,1,0,3,0,6,0,3,6,0,3of7,main
1,1,0,0,175,0,48,0,1,0,116,0,2,4,2,0,2,0,1,1,1,2,72,2,0,0,0,0,79,0,0,60,0,1,1,1,354,47,1,1,0,2,1,1,0,35,0,0,7,1,337,78,1,1,1,1,3,0,2,8,0,16,0,2,9,1,0,3,0,39,0,3,6,0,3of7,main
1,1,0,0,24,0,36,0,1,0,16,0,0,4,2,0,2,0,1,0,3,2,18,2,0,0,0,0,28,0,0,9,0,1,1,1,74,9,1,1,0,2,1,3,0,3,0,0,7,1,81,16,1,3,1,1,3,0,2,3,0,16,0,2,6,1,0,3,0,3,0,3,6,0,3of7,main
1,1,0,0,38,0,41,0,1,16,8,0,0,4,2,0,2,0,1,0,8,2,15,2,0,0,0,0,29,0,0,15,0,1,1,1,79,10,1,1,0,2,1,3,0,4,0,0,7,1,89,20,4,8,1,1,3,0,2,4,0,16,0,2,8,1,0,3,0,7,0,3,6,1,3of7,main
1,0.93,0,0,43,0,44,0,1,0,18,0,2,10,2,0,2,0,1,0,4,2,25,2,0,0,0,0,38,0,0,16,0,1,1,1,115,16,1,1,0,2,1,4,0,8,0,0,7,1,119,16,5,4,1,1,3,0,2,2,0,16,0,2,7,1,0,3,0,12,0,3,6,0,3of7,main
1,0,0,0,6,0,14,0,0,0,46,6,6,2,0,0,0,0,0,0,3,32,2,18,0,0,9,0,102,4,0,46,3,6,9,9,367,43,9,9,2,9,0,0,0,1,0,0,121,29,320,35,0,19,9,9,3,0,7,8,0,328,0,35,0,35,6,77,0,17,4,7,23,0,3of7,sw
1,1,0,0,5,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,11,0,0,2,0,0,0,0,28,1,0,0,0,0,0,0,0,1,0,0,1,0,38,3,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3of7,flood
1,1,0,0,65,0,49,0,1,0,35,0,6,2,2,0,2,0,1,0,4,2,17,2,0,3,0,0,29,0,0,23,0,1,1,1,114,15,1,1,0,2,1,2,0,8,0,0,7,1,109,28,4,4,1,1,3,0,2,11,0,16,0,2,6,1,0,3,0,16,0,3,6,0,3of7,main
1,1,0,0,28,0,29,0,1,0,5,0,0,2,2,0,2,0,1,0,1,2,9,2,0,0,0,0,16,0,0,9,0,1,1,1,44,5,1,1,0,2,1,0,0,3,0,0,7,1,41,7,0,1,1,1,3,0,2,3,0,16,0,2,6,1,0,3,0,4,0,3,6,0,3of7,main
0,1,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,3of7,myabs
0,0,0,0,4,0,21,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,5,3,13,1,0,1,0,0,0,0,0,0,0,10,0,2,0,2,0,6,0,1,0,3,3,0,3of7,isless
1,0.83,0,0,51,0,49,0,1,12,13,0,0,6,2,0,2,0,1,0,10,2,21,2,0,0,0,0,39,0,0,17,0,1,1,1,123,14,1,1,0,2,1,3,0,7,0,0,7,1,120,16,4,10,1,1,3,0,2,2,0,16,0,2,8,1,0,3,0,13,0,3,6,1,3of7,main
1,0.83,0,0,59,0,58,0,1,4,21,0,2,17,2,0,2,0,1,0,19,2,27,2,0,2,0,0,58,0,3,18,0,1,1,1,144,19,1,1,0,2,1,6,0,7,0,0,7,1,142,24,12,20,1,1,3,0,2,2,0,16,0,2,7,1,0,3,0,9,0,3,6,0,3of7,main
0,1,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,3of7,myabs
1,1,0,0,19,0,31,0,1,3,4,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,13,0,0,8,0,1,1,1,32,4,1,1,0,2,1,0,0,2,0,0,7,1,49,6,0,1,1,1,3,0,2,2,0,16,0,3,9,1,0,3,0,3,0,3,6,0,735612658,main
1,0.6,0,0,39,0,34,0,1,16,31,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,13,0,0,12,0,1,1,1,69,5,1,1,0,2,1,0,0,3,0,0,7,1,79,37,0,1,1,1,3,0,2,3,0,16,0,3,8,1,0,3,0,10,0,3,6,0,735612658,main
0,1,0,0,9,0,13,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,22,3,0,0,0,0,0,0,0,1,0,0,1,0,26,6,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,735612658,backtype
0,1,0,0,11,0,12,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,3,0,0,0,0,0,0,0,1,0,0,1,0,28,8,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,735612658,contype
1,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,735612658,enter
1,1,0,0,18,0,29,0,1,0,6,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,17,0,0,7,0,1,1,1,40,3,1,1,0,2,1,0,0,2,0,0,7,1,42,6,0,1,1,1,3,0,2,2,0,16,0,3,9,1,0,3,0,5,0,3,6,0,735612658,main
0,0.29,0,0,123,0,28,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18,14,0,0,0,0,0,0,0,6,0,0,1,0,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,735612658,getans
1,1,0,0,14,0,31,0,1,0,1,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,8,0,0,7,0,1,1,1,16,2,1,1,0,2,1,0,0,1,0,0,7,1,20,5,0,1,1,1,3,0,2,2,0,16,0,3,4,1,0,3,0,1,0,3,6,0,735612658,main
1,1,0,0,2,0,25,0,0,0,9,0,1,0,0,0,0,8,0,0,0,41,2,3,4,4,0,3,32,2,0,60,2,2,2,2,70,3,2,2,0,2,2,0,1,0,0,0,24,14,36,46,0,8,2,2,3,2,0,13,0,48,0,60,0,3,0,24,5,17,23,6,9,0,735612658,min
1,1,0,0,6,0,10,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,15,0,0,18,0,10,6,6,43,2,6,6,9,6,10,0,0,0,0,0,28,3,28,10,0,2,6,6,0,0,0,0,0,31,0,17,2,25,0,16,0,3,1,4,4,0,735612658,add
0,1,0,0,12,0,15,0,0,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,14,2,0,0,0,0,0,0,0,1,0,0,1,0,17,1,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,735612658,dfs
1,1,0,0,42,0,39,0,1,4,8,0,2,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,13,0,0,12,0,1,1,1,52,7,1,1,0,2,1,0,0,4,0,0,7,1,51,11,0,1,1,1,3,0,2,2,0,16,0,3,6,1,0,3,0,9,0,3,6,0,735612658,main
1,0.88,0,0,48,0,40,0,1,13,27,0,5,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,13,0,2,10,0,1,1,1,85,13,1,1,0,2,1,0,0,7,0,0,7,1,96,16,0,1,1,1,3,0,2,4,0,16,0,3,10,1,0,3,0,11,0,3,6,1,735612658,main
1,1,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,735612658,MIN
0,0.67,0,0,36,0,31,0,0,11,15,0,4,2,0,0,0,0,0,0,7,0,1,0,0,0,0,0,10,0,0,8,0,0,0,0,47,2,0,0,0,0,0,0,0,1,0,0,1,0,48,6,0,27,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,2,735612658,bfs
1,1,0,0,11,0,26,0,1,0,1,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,12,0,0,7,1,1,1,1,22,2,1,1,0,2,1,0,0,1,0,0,7,1,29,5,0,1,1,1,3,0,2,2,0,16,0,3,8,1,0,3,0,2,0,3,6,0,735612658,main
1,1,0,0,8,0,14,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,2,0,3,0,0,16,1,0,0,0,0,3,0,0,1,0,0,8,0,16,4,0,2,0,0,0,0,0,0,0,24,0,1,3,0,0,0,0,5,0,1,1,0,735612658,read
1,1,0,0,5,0,11,0,8,4,107,3,4,23,61,0,39,20,11,5,8,168,25,85,47,0,41,1,111,29,5,133,9,2,53,53,420,50,53,53,19,64,2,9,41,1,0,0,36,44,350,50,13,86,53,53,4,0,26,8,7,1116,0,60,2,154,19,186,21,55,44,0,0,5,735612658,C
1,1,0,0,11,0,12,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,1,0,20,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,735612658,Lucas
0,1,0,0,11,0,10,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,21,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,735612658,bspow
1,1,0,0,6,0,8,0,14,4,13,1,3,0,24,0,4,8,3,0,0,42,1,12,1,0,7,2,5,4,0,28,0,2,8,8,19,1,8,8,2,11,3,0,15,1,0,0,18,15,38,26,0,16,8,8,0,0,7,0,4,78,0,23,0,5,1,32,0,1,1,2,2,0,735612658,init
1,1,0,0,10,0,13,0,1,0,1,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,8,0,0,7,0,1,1,1,22,3,1,1,0,2,1,0,0,0,0,0,7,1,20,1,0,1,1,1,3,0,2,0,0,16,0,2,3,1,0,3,0,5,0,3,6,1,735612658,main
1,0,0,0,5,0,12,0,0,0,4,0,235,0,0,0,0,0,0,0,0,5,0,93,1,0,0,0,1,160,0,4,0,259,83,83,27,0,83,83,0,83,1,0,0,0,0,0,11,3,28,3,0,0,83,83,0,0,53,0,0,6,0,4,0,506,258,203,75,24,4,3,3,0,735612658,fun
0,1,0,0,5,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,735612658,getans
1,1,0,0,22,0,31,0,1,0,1,0,0,2,2,0,2,0,1,0,1,2,8,2,0,0,0,0,17,0,0,8,0,1,1,1,35,2,1,1,0,2,1,0,0,1,0,0,7,1,35,5,0,1,1,1,3,0,2,2,0,16,0,3,7,1,0,3,0,1,0,3,6,0,735612658,main
1,0,0,0,0,0,12,0,0,0,30,0,1,0,0,0,0,22,0,0,1,34,6,3,14,4,6,2,48,0,0,61,3,0,2,2,117,7,2,2,0,2,0,0,2,0,0,0,25,15,37,52,0,31,2,2,3,2,3,13,1,51,0,49,0,4,0,28,3,23,29,8,11,1,735612658,max
1,1,0,0,0,0,6,0,0,0,9,0,1,0,0,0,0,8,0,0,0,41,2,3,4,4,0,3,32,2,0,60,2,2,2,2,70,3,2,2,0,2,2,0,1,0,0,0,24,14,36,46,0,8,2,2,3,2,0,13,0,48,0,60,0,3,0,24,5,17,23,6,9,0,735612658,min
1,0,5,4,5,0,14,0,1,0,0,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,4,0,0,6,0,1,1,1,9,0,1,1,0,2,1,0,0,0,0,0,7,1,8,1,0,1,1,1,3,0,2,0,0,16,0,2,0,1,0,3,0,0,0,3,6,0,A.Grishchenko,main
1,0.71,27,19,19,0,72,0,0,0,6,0,0,6,0,0,0,0,0,0,4,0,19,0,0,0,0,0,25,0,0,3,0,0,0,0,61,8,0,0,0,0,0,4,0,3,0,0,1,0,66,3,5,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,A.Grishchenko,solve
1,0,5,4,5,0,14,0,1,0,0,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,4,0,0,6,0,1,1,1,9,0,1,1,0,2,1,0,0,0,0,0,7,1,8,1,0,1,1,1,3,0,2,0,0,16,0,2,0,1,0,3,0,0,0,3,6,0,A.Grishchenko,main
1,0.69,140,42,42,0,28,0,0,4,38,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0,2,10,0,0,0,0,69,13,0,0,0,0,0,0,0,4,0,0,1,0,62,37,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,5,0,0,0,0,A.Grishchenko,solve
1,0,5,4,5,0,14,0,1,0,0,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,4,0,0,6,0,1,1,1,9,0,1,1,0,2,1,0,0,0,0,0,7,1,8,1,0,1,1,1,3,0,2,0,0,16,0,2,0,1,0,3,0,0,0,3,6,0,A.Grishchenko,main
1,1,37,19,19,0,28,0,0,0,13,0,0,5,0,0,0,0,0,0,4,0,14,0,0,0,0,0,20,0,0,4,0,0,0,0,55,7,0,0,0,0,0,3,0,3,0,0,1,0,43,11,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,A.Grishchenko,solve
1,0,5,4,5,0,14,0,1,0,0,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,4,0,0,6,0,1,1,1,9,0,1,1,0,2,1,0,0,0,0,0,7,1,8,1,0,1,1,1,3,0,2,0,0,16,0,2,0,1,0,3,0,0,0,3,6,0,A.Grishchenko,main
1,0.73,149,46,46,0,36,0,0,0,27,0,0,4,0,0,0,0,0,0,2,0,19,0,0,0,0,0,22,0,2,11,0,0,0,0,90,11,0,0,0,0,0,3,0,3,0,0,1,0,77,18,3,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,1,A.Grishchenko,solve
1,0,5,4,5,0,14,0,1,0,0,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,4,0,0,6,0,1,1,1,9,0,1,1,0,2,1,0,0,0,0,0,7,1,8,1,0,1,1,1,3,0,2,0,0,16,0,2,0,1,0,3,0,0,0,3,6,0,A.Grishchenko,main
1,0.82,46,22,22,0,25,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,16,0,0,4,0,0,0,0,63,10,0,0,0,0,0,1,0,3,0,0,1,0,64,12,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,A.Grishchenko,solve
0,1,0,0,5,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,7,2,0,0,0,0,0,1,0,0,0,0,1,0,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,A.Grishchenko,inttostr
1,0,0,0,5,0,14,0,1,0,0,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,4,0,0,6,0,1,1,1,9,0,1,1,0,2,1,0,0,0,0,0,7,1,8,1,0,1,1,1,3,0,2,0,0,16,0,2,0,1,0,3,0,0,0,3,6,0,A.Grishchenko,main
1,0.62,94,34,34,0,27,0,0,0,13,0,0,4,0,0,0,0,0,0,1,0,18,0,0,0,0,0,19,0,1,5,0,0,0,0,76,16,0,0,0,0,0,3,0,6,0,0,1,0,68,14,3,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,7,0,0,0,0,A.Grishchenko,solve
0,1,0,0,5,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,7,2,0,0,0,0,0,1,0,0,0,0,1,0,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,A.Grishchenko,inttostr
1,0,5,4,5,0,14,0,1,0,0,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,4,0,0,6,0,1,1,1,9,0,1,1,0,2,1,0,0,0,0,0,7,1,8,1,0,1,1,1,3,0,2,0,0,16,0,2,0,1,0,3,0,0,0,3,6,0,A.Grishchenko,main
1,0.8,69,31,31,0,31,0,0,0,17,0,0,3,0,0,0,0,0,0,3,0,29,0,0,0,0,0,35,0,0,4,0,0,0,0,99,12,0,0,0,0,0,5,0,3,0,0,1,0,105,14,5,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,1,A.Grishchenko,solve
0,1,1,1,6,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,7,2,0,0,0,0,0,1,0,0,0,0,1,0,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,A.Grishchenko,inttostr
1,0,5,4,5,0,14,0,1,0,0,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,4,0,0,6,0,1,1,1,9,0,1,1,0,2,1,0,0,0,0,0,7,1,8,1,0,1,1,1,3,0,2,0,0,16,0,2,0,1,0,3,0,0,0,3,6,0,A.Grishchenko,main
1,0.92,136,50,50,0,41,0,0,0,23,0,2,4,0,0,0,0,0,0,5,0,41,0,0,0,0,0,48,0,3,11,0,0,0,0,133,13,0,0,0,0,0,3,0,3,0,0,1,0,137,17,2,27,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,2,A.Grishchenko,solve
0,1,0,0,5,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,7,2,0,0,0,0,0,1,0,0,0,0,1,0,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,A.Grishchenko,inttostr
1,0,5,4,5,0,14,0,1,0,0,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,4,0,0,6,0,1,1,1,9,0,1,1,0,2,1,0,0,0,0,0,7,1,8,1,0,1,1,1,3,0,2,0,0,16,0,2,0,1,0,3,0,0,0,3,6,0,A.Grishchenko,main
1,0.75,71,30,30,0,23,0,0,0,19,0,2,0,0,0,0,0,0,0,3,0,20,0,0,0,0,0,26,0,1,10,0,0,0,0,92,10,0,0,0,0,0,2,0,6,0,0,2,0,84,16,2,3,0,0,0,0,0,0,0,2,0,3,4,0,0,0,0,9,0,0,0,0,A.Grishchenko,solve
0,0.75,15,12,12,0,15,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,3,0,0,0,0,22,2,0,0,0,0,0,0,0,1,0,0,1,0,21,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,3,0,0,0,0,A.Grishchenko,solve_p
1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,a180285,MAX
1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,a180285,MIN
1,1,0,0,11,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,11,3,0,0,0,0,0,0,0,1,0,0,1,0,13,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,a180285,doit
1,0,0,0,12,0,16,0,5,6,9,3,0,2,2,0,0,19,1,0,0,58,0,2,12,0,2,2,28,0,0,33,0,0,1,1,60,17,1,1,20,2,0,0,3,1,0,0,116,47,48,9,0,22,1,1,0,0,6,1,0,294,0,30,4,15,7,77,0,5,20,15,49,0,a180285,get
1,0,0,0,4,0,10,0,1,0,0,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,7,0,0,6,0,1,1,1,12,0,1,1,0,2,1,0,0,0,0,0,7,1,14,3,0,1,1,1,3,0,2,1,0,16,0,3,2,1,0,3,0,0,0,3,6,0,a180285,main
1,1,0,0,13,0,27,0,0,8,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,2,0,3,0,0,22,4,0,0,0,0,4,0,0,1,0,0,8,0,34,8,0,0,0,0,0,0,0,2,0,24,0,0,2,0,0,0,0,2,0,1,1,0,a180285,read
1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,a180285,MAX
1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,a180285,MIN
1,1,0,0,7,0,7,0,0,0,6,0,3,4,9,0,0,0,1,0,4,10,0,25,0,3,3,0,7,10,3,10,0,0,18,18,20,3,18,18,3,19,0,4,0,1,0,0,3,5,18,13,4,4,18,18,0,0,15,0,0,20,0,5,2,36,3,28,0,2,1,0,0,0,a180285,def
