empty_lines,non_empty_lines,average_line_length,line_length_deviation,words,unique_words,chars,tabulators,spaces,tab_indents,space_indents,prefers_tabs_over_spaces,whitespace_to_character_ratio,comments,comment_readability,one_line_to_all_comments,multi_line_to_all_comments,inline_to_all_comments,unindented_comments_to_all,preprocessor_directives,define_name_readability,using_stl_libraries,all_keywords,if_keywords,else_keywords,for_keywords,while_keywords,switch_keywords,do_keywords,variable_name_readability,custom_types,custom_type_name_readability,functions,function_name_readability,function_average_length,function_length_deviation,function_block_braces,nesting_depth,average_parameter_count,parameter_count_deviation,commands,average_commands_per_line,ternary_operations,negation_operator,uses_united_declarations,uses_range_based_for,creation_order,author
0.09,0.91,14.52,13.10,317,94,1597,0,703,0,0.82,0,0.44,12,0.88,0.00,0.83,0.17,0,1,0,1,13,3,1,8,1,0,0,0,1,0,2,0.00,16.50,8.50,1,5,0.50,0.50,54,0.55,0,0,1,1,0,akazakov
0.13,0.87,13.35,11.12,147,68,828,0,288,0,0.70,0,0.35,12,0.88,0.00,0.83,0.17,0,1,0,1,6,1,1,4,0,0,0,0,1,0,1,0.00,20.00,0.00,1,4,0.00,0.00,27,0.51,0,0,0,0,0,akazakov
0.10,0.90,16.22,14.26,333,94,1768,0,732,0,0.80,0,0.41,12,0.88,0.00,0.83,0.17,0,1,0,1,13,5,2,6,0,0,0,0,1,0,3,0.00,20.33,7.11,1,3,1.33,0.89,56,0.58,1,0,1,0,0,akazakov
0.10,0.90,13.65,12.88,454,119,2225,0,981,0,0.82,0,0.44,1,1.00,1.00,0,0,0,1,0,1,14,5,1,7,1,0,0,0,1,0,6,0.33,9.67,4.00,1,4,0.83,0.83,77,0.53,0,0,1,0,0,akazakov
0.10,0.90,15.02,13.11,315,121,1802,0,716,0,0.79,0,0.40,1,1.00,1.00,0,0,0,1,0,1,12,4,1,5,1,0,1,0,1,0,3,0.67,13.00,4.00,1,4,0.33,0.44,56,0.52,0,0,0,0,0,akazakov
0.11,0.89,13.86,12.09,266,99,1483,0,546,0,0.76,0,0.37,1,1.00,1.00,0,0,0,1,0,1,7,2,1,2,2,0,0,0,1,0,3,0.67,9.00,8.00,1,4,0.67,0.89,44,0.47,1,0,1,0,0,akazakov
0.02,0.98,11.99,10.36,447,54,2266,477,621,154,0.96,1,0.48,26,0.95,0.31,0.69,0,0,1,0,0,52,18,4,30,0,0,0,0,1,0,0,0,0,0,3,3,0,0,144,0.78,0,0,1,0,0,akhtyamovpavel
0.00,1.00,15.77,8.22,105,45,615,57,54,29,0.76,1,0.18,1,1.00,1.00,0,0,0,1,0,1,3,1,0,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,28,0.74,0,0,1,0,0,akhtyamovpavel
0.00,1.00,13.13,9.54,133,40,709,104,85,46,0.87,1,0.27,0,0,0,0,0,0,1,0,1,11,4,0,7,0,0,0,0,1,0,0,0,0,0,3,3,0,0,40,0.75,0,0,0,0,0,akhtyamovpavel
0.06,0.94,13.92,7.95,118,60,710,19,157,0,0.47,0,0.25,0,0,0,0,0,0,1,0,1,4,1,0,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,22,0.47,0,0,1,0,0,akhtyamovpavel
0.07,0.93,13.65,10.46,218,79,1201,82,445,13,0.73,1,0.44,0,0,0,0,0,0,1,0,1,12,3,1,8,0,0,0,0,1,0,0,0,0,0,3,4,0,0,50,0.62,0,1,0,0,0,akhtyamovpavel
0.19,0.81,12.55,13.80,364,97,1833,0,1359,0,0.92,0,0.74,4,0.88,1.00,0,0,0,1,0,1,22,10,1,10,1,0,0,0,1,0,1,0.00,38.00,0.00,1,6,2.00,0.00,75,0.64,0,0,1,0,0,akhtyamovpavel
0.07,0.93,11.89,10.81,198,78,1153,2,699,0,0.72,0,0.61,0,0,0,0,0,0,1,0,1,13,6,2,3,2,0,0,0,1,0,2,0.50,6.50,1.50,1,3,1.50,0.50,45,0.51,0,1,0,0,0,akhtyamovpavel
0.11,0.89,12.84,9.99,310,91,1579,122,361,39,0.76,1,0.31,3,1.00,1.00,0,0,0,1,0,1,16,7,0,8,1,0,0,0,1,0,2,0.00,21.50,6.50,1,4,1.50,0.50,66,0.61,0,0,1,0,0,akhtyamovpavel
0.10,0.90,13.76,13.00,307,91,1706,6,1004,0,0.77,0,0.59,2,0.71,1.00,0,0,0,1,0,1,17,6,1,10,0,0,0,0,1,0,2,0.50,18.50,9.50,1,5,1.00,0.00,73,0.66,0,2,0,0,0,akhtyamovpavel
0.15,0.85,11.82,13.91,153,39,804,2,604,0,1.02,0,0.75,2,1.00,1.00,0,0,0,1,0,1,9,2,0,7,0,0,0,0,1,0,0,0,0,0,3,4,0,0,42,0.74,0,0,0,0,0,Akitsukineko
0.11,0.89,9.54,16.57,174,28,925,3,1315,0,1.04,0,1.42,1,1.00,1.00,0,0,0,1,0,1,25,9,9,7,0,0,0,0,1,0,0,0,0,0,3,4,0,0,44,0.52,0,0,0,0,0,Akitsukineko
0.15,0.85,10.51,11.63,91,37,494,4,319,0,0.97,0,0.65,1,1.00,1.00,0,0,0,1,0,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,3,3,0,0,23,0.59,0,0,0,0,0,Akitsukineko
0.21,0.79,8.69,12.67,137,47,739,1,680,0,0.98,0,0.92,8,0.82,1.00,0,0,0.88,1,0,1,13,5,2,6,0,0,0,0,1,0,0,0,0,0,3,3,0,0,34,0.52,0,0,1,0,0,Akitsukineko
0.17,0.83,9.72,14.86,285,50,1400,3,1532,0,1.11,0,1.10,10,0.93,1.00,0,0,0,1,0,1,24,7,3,14,0,0,0,0,1,0,1,0.00,9.00,0.00,2,4,1.00,0.00,70,0.59,0,0,0,0,0,Akitsukineko
0.23,0.77,7.70,10.73,94,35,462,2,414,0,1.11,0,0.90,1,1.00,1.00,0,0,0,1,0,1,6,2,1,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,28,0.62,0,0,0,0,0,Akitsukineko
0.21,0.79,11.67,14.57,222,47,1167,2,998,0,1.15,0,0.86,3,1.00,1.00,0,0,0,1,0,1,18,5,4,9,0,0,0,0,1,0,0,0,0,0,3,4,0,0,51,0.65,0,0,0,0,0,Akitsukineko
0.15,0.85,11.78,14.33,175,35,1048,1,793,0,1.00,0,0.76,1,1.00,1.00,0,0,0,1,0,1,20,10,8,1,1,0,0,0,1,0,0,0,0,0,3,2,0,0,37,0.49,0,0,0,0,0,Akitsukineko
0.25,0.75,9.52,11.56,119,36,657,2,500,0,1.16,0,0.76,4,0.88,1.00,0,0,0,1,0,1,6,1,1,4,0,0,0,0,1,0,0,0,0,0,3,4,0,0,37,0.73,0,0,0,0,0,Akitsukineko
0.06,0.94,10.67,13.05,116,37,523,0,451,0,0.87,0,0.86,0,0,0,0,0,0,1,0,1,9,2,2,5,0,0,0,0,1,0,0,0,0,0,3,3,0,0,32,0.71,0,0,1,0,0,AKM
0.08,0.92,11.62,14.31,58,26,302,0,210,0,0.87,0,0.70,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,3,3,0,0,15,0.65,0,0,1,0,0,AKM
0.05,0.95,11.73,14.87,103,27,481,0,437,0,0.89,0,0.91,0,0,0,0,0,0,1,0,0,12,3,2,7,0,0,0,0,1,0,0,0,0,0,3,4,0,0,33,0.87,0,0,1,0,0,AKM
0.09,0.91,9.64,13.63,50,21,212,0,176,0,0.84,0,0.83,0,0,0,0,0,0,1,0,0,4,1,0,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,15,0.79,0,0,1,0,0,AKM
0.03,0.97,11.16,13.61,150,48,714,0,673,0,0.82,0,0.94,1,0.67,1.00,0,0,0,1,0,1,12,3,1,4,3,0,1,0,1,0,0,0,0,0,3,4,0,0,39,0.64,0,0,1,0,0,AKM
0.03,0.97,12.73,15.28,259,55,1146,0,1037,0,0.86,0,0.90,10,0.77,0.10,0.90,0,0,1,0,1,16,3,2,7,4,0,0,0,1,0,1,1.00,4.00,0.00,2,5,1.00,0.00,56,0.65,1,0,0,0,0,AKM
0.03,0.97,11.61,12.14,207,49,917,0,549,0,0.74,0,0.60,2,0.75,0.00,1.00,0,0,1,0,1,15,9,1,5,0,0,0,0,1,0,3,1.00,16.33,4.89,2,4,3.00,1.33,45,0.59,0,0,1,0,0,AKM
0.03,0.97,13.25,12.29,207,45,901,0,526,0,0.80,0,0.58,0,0,0,0,0,0,1,0,1,19,9,4,6,0,0,0,0,1,0,1,1.00,34.00,0.00,2,4,1.00,0.00,46,0.71,0,0,0,0,0,AKM
0.05,0.95,8.74,12.02,83,34,376,0,385,0,0.85,0,1.02,0,0,0,0,0,0,1,0,1,6,2,1,2,1,0,0,0,1,0,0,0,0,0,3,3,0,0,24,0.60,0,0,1,0,0,AKM
0.13,0.87,17.85,13.62,378,108,1981,0,517,0,0.57,0,0.26,3,1.00,1.00,0,0,1.00,1,0,1,15,2,2,11,0,0,0,0,1,0,2,1.00,12.50,0.50,1,6,2.00,0.00,66,0.69,0,0,0,1,0,aknow
0.16,0.84,14.17,13.32,558,116,2706,0,970,0,0.76,0,0.36,6,0.80,1.00,0,0,1.00,1,0,1,47,17,9,19,2,0,0,0,1,0,3,0.67,7.67,0.89,1,6,0.00,0.00,117,0.73,0,0,1,0,0,aknow
0.16,0.84,18.65,13.94,313,99,1604,0,354,0,0.48,0,0.22,4,1.00,1.00,0,0,0.75,1,0,1,8,0,0,7,1,0,0,0,1,0,1,1.00,14.00,0.00,1,6,3.00,0.00,50,0.70,0,0,1,0,0,aknow
0.13,0.87,17.31,13.86,340,108,1835,0,685,0,0.62,0,0.37,3,1.00,1.00,0,0,1.00,1,0,1,15,3,0,11,0,1,0,0,1,0,0,0,0,0,3,6,0,0,64,0.70,0,0,0,0,0,aknow
0.15,0.84,14.60,12.85,580,129,2919,0,854,0,0.73,0,0.29,73,0.92,0.05,0.92,0.03,0.04,1,0,1,31,13,2,16,0,0,0,0,1,0,9,0.33,11.22,5.09,1,6,0.67,0.59,116,0.69,0,0,1,0,0,aknow
0.17,0.83,17.77,14.41,496,115,2541,0,523,0,0.66,0,0.21,4,1.00,1.00,0,0,0.75,1,0,1,19,5,3,11,0,0,0,0,1,0,3,0.33,10.33,5.78,1,6,0.67,0.44,83,0.70,0,0,1,1,0,aknow
0.16,0.84,16.23,12.21,236,94,1315,0,364,0,0.46,0,0.28,4,1.00,1.00,0,0,0.75,1,0,1,4,1,0,3,0,0,0,0,1,0,0,0,0,0,3,4,0,0,38,0.57,0,0,1,0,0,aknow
0.19,0.81,14.12,12.92,432,122,2288,0,697,0,0.78,0,0.30,3,1.00,1.00,0,0,1.00,1,0,1,16,4,2,10,0,0,0,0,1,0,4,1.00,16.25,6.75,1,4,0.50,0.50,85,0.65,0,0,0,1,0,aknow
0.16,0.84,15.38,12.13,443,137,2491,0,565,0,0.67,0,0.23,7,0.83,1.00,0,0,0.43,1,0,1,13,3,0,8,1,0,1,0,1,0,7,0.86,9.86,3.59,1,4,0.43,0.49,91,0.67,0,0,0,1,0,aknow
0.10,0.90,15.59,12.40,239,71,1232,145,83,57,1.00,1,0.19,9,0.94,0.33,0.67,0,0,1,0,1,11,3,2,6,0,0,0,0,1,0,0,0,0,0,3,4,0,0,47,0.67,0,0,0,0,0,akrasuski1
0.07,0.93,14.91,13.30,628,143,3012,565,257,170,1.01,1,0.27,196,0.98,0.03,0.90,0.07,0,1,0,1,56,28,8,20,0,0,0,0,1,0,1,1.00,66.00,0.00,1,3,3.00,0.00,106,0.57,0,1,1,0,0,akrasuski1
0.18,0.82,9.50,9.17,65,32,323,38,32,17,1.04,1,0.22,6,0.86,0.00,1.00,0,0,1,0,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,3,3,0,0,14,0.52,0,0,1,0,0,akrasuski1
0.11,0.89,10.80,9.54,135,43,691,117,41,44,1.00,1,0.23,6,0.86,0.00,1.00,0,0,1,0,1,13,5,2,6,0,0,0,0,1,0,0,0,0,0,3,3,0,0,33,0.59,0,0,0,0,0,akrasuski1
0.21,0.79,12.44,15.61,227,64,1120,0,791,0,1.16,0,0.71,5,0.93,1.00,0,0,0.40,1,0,1,17,5,1,10,1,0,0,0,1,0,0,0,0,0,3,3,0,0,49,0.70,0,0,1,0,0,akrasuski1
0.12,0.88,11.56,11.99,171,41,740,0,422,0,0.98,0,0.57,17,0.92,0.18,0.76,0.06,0.06,1,0,0,13,1,1,11,0,0,0,0,1,0,0,0,0,0,3,3,0,0,45,0.82,0,0,0,0,0,akrasuski1
0.18,0.82,14.73,15.02,257,59,1444,0,624,0,0.99,0,0.43,1,0.67,1.00,0,0,1.00,1,0,1,15,6,2,7,0,0,0,0,1,0,2,1.00,21.00,15.00,1,4,2.00,1.00,54,0.68,0,0,1,0,0,akrasuski1
0.15,0.85,11.60,13.18,111,45,545,0,332,0,0.97,0,0.61,2,0.91,1.00,0,0,0.50,1,0,1,6,2,0,3,1,0,0,0,1,0,1,1.00,6.00,0.00,1,3,2.00,0.00,25,0.64,0,1,0,0,0,akrasuski1
0.13,0.87,11.96,12.86,109,51,538,0,317,0,0.89,0,0.59,18,0.94,0.22,0.72,0.06,0.06,1,0,1,5,1,1,2,1,0,0,0,1,0,1,0.00,3.00,0.00,1,3,2.00,0.00,21,0.55,0,0,1,0,0,akrasuski1
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Al.Cash
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Al.Cash
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Al.Cash
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Al.Cash
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Al.Cash
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Al.Cash
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Al.Cash
0.11,0.89,19.34,13.34,251,83,1180,0,243,0,0.47,0,0.21,20,0.82,0.00,0.90,0.10,0,1,0,1,8,3,0,4,1,0,0,0,1,0,0,0,0,0,3,4,0,0,31,0.58,1,0,1,0,0,Al.Cash
0.07,0.93,17.00,12.74,438,98,1836,0,545,0,0.69,0,0.30,19,0.86,0.05,0.84,0.11,0.05,1,0,1,26,18,3,4,1,0,0,0,1,0,1,1.00,47.00,0.00,1,4,8.00,0.00,58,0.59,0,4,1,0,0,Al.Cash
0.13,0.87,13.08,13.04,288,55,1334,148,210,76,0.93,1,0.27,2,1.00,1.00,0,0,0,1,0,0,21,10,0,10,1,0,0,0,1,0,4,1.00,38.00,4.00,3,3,1.50,2.25,61,0.69,1,2,1,1,0,alabax
0.10,0.90,13.71,13.14,112,55,562,34,72,23,0.75,1,0.19,0,0,0,0,0,0,1,0,1,5,1,1,3,0,0,0,0,1,0,3,1.00,9.50,4.50,3,4,0.00,0.00,23,0.64,0,0,0,0,0,alabax
0.12,0.88,8.02,7.63,107,36,465,97,63,41,0.90,1,0.34,0,0,0,0,0,0,1,0,0,8,3,0,5,0,0,0,0,1,0,3,1.00,40.00,0.00,3,3,0.00,0.00,35,0.70,0,0,1,0,0,alabax
0.12,0.88,9.26,8.80,86,32,389,39,60,24,0.78,1,0.25,0,0,0,0,0,0,1,0,0,6,2,1,3,0,0,0,0,1,0,3,1.00,22.00,0.00,3,3,0.00,0.00,25,0.69,0,0,1,0,0,alabax
0.10,0.90,12.17,10.29,142,47,730,64,102,32,0.68,1,0.23,0,0,0,0,0,0,1,0,1,6,2,0,4,0,0,0,0,1,0,3,1.00,31.00,0.00,3,4,0.00,0.00,34,0.64,0,0,1,0,0,alabax
0.12,0.88,13.15,13.09,349,61,1644,282,203,88,0.88,1,0.30,0,0,0,0,0,0,1,0,1,20,8,1,11,0,0,0,0,1,0,4,1.00,44.50,10.50,3,5,0.00,0.00,66,0.61,0,0,1,0,0,alabax
0.08,0.92,9.70,8.89,179,49,941,191,109,67,0.82,1,0.32,0,0,0,0,0,0,1,0,1,11,3,0,7,1,0,0,0,1,0,4,1.00,31.00,11.00,3,3,0.00,0.00,52,0.59,0,0,0,0,0,alabax
0.08,0.92,10.87,9.77,148,43,674,61,122,40,0.80,1,0.27,0,0,0,0,0,0,1,0,1,12,6,2,4,0,0,0,0,1,0,4,0.75,18.00,9.00,3,3,0.75,1.12,39,0.70,0,0,1,0,0,alabax
0.07,0.93,11.19,10.43,159,43,839,141,110,53,0.84,1,0.30,0,0,0,0,0,0,1,0,1,11,5,0,6,0,0,0,0,1,0,3,1.00,51.00,0.00,3,3,0.00,0.00,44,0.64,0,0,0,1,0,alabax
0.20,0.80,13.69,12.31,167,39,671,32,122,26,0.87,1,0.23,2,0.86,1.00,0,0,0,1,0,1,13,4,0,9,0,0,0,0,1,0,2,1.00,14.00,6.00,1,4,2.50,1.50,23,0.61,0,0,1,0,0,AlanC
0.09,0.91,12.92,12.11,308,41,1266,217,308,78,0.95,1,0.41,0,0,0,0,0,0,1,0,1,37,15,3,19,0,0,0,0,1,0,1,1.00,78.00,0.00,1,4,1.00,0.00,52,0.59,0,0,1,0,0,AlanC
0.23,0.77,12.84,12.10,88,36,398,15,67,12,0.78,1,0.21,0,0,0,0,0,0,1,0,1,3,0,0,3,0,0,0,0,1,0,1,1.00,12.00,0.00,1,4,1.00,0.00,14,0.61,0,0,1,0,0,AlanC
0.22,0.78,15.22,13.37,152,41,685,38,122,24,0.91,1,0.23,0,0,0,0,0,0,1,0,1,16,7,2,7,0,0,0,0,1,0,1,1.00,24.00,0.00,1,4,1.00,0.00,21,0.62,0,0,0,0,0,AlanC
0.14,0.86,14.21,10.09,193,53,810,50,139,29,0.73,1,0.23,0,0,0,0,0,0,1,0,1,16,4,1,11,0,0,0,0,1,0,1,1.00,29.00,0.00,1,4,1.00,0.00,25,0.52,0,0,1,0,0,AlanC
0.12,0.88,13.82,10.84,230,50,912,56,176,35,0.75,1,0.25,2,0.86,1.00,0,0,0,1,0,1,11,5,1,5,0,0,0,0,1,0,3,0.67,13.00,5.33,1,4,1.67,0.44,37,0.65,0,0,1,0,0,AlanC
0.11,0.89,12.79,10.25,243,57,1023,95,179,45,0.77,1,0.27,3,0.89,1.00,0,0,0,1,0,1,22,7,2,13,0,0,0,0,1,0,2,0.50,19.00,1.00,1,4,0.50,0.50,39,0.56,0,0,1,0,0,AlanC
0.20,0.80,13.11,11.36,237,58,970,70,155,38,0.79,1,0.23,1,0.86,1.00,0,0,0,1,0,1,11,1,0,10,0,0,0,0,1,0,3,1.00,5.00,1.33,1,4,1.00,0.00,35,0.60,0,0,1,0,0,AlanC
0.14,0.86,13.62,10.02,146,43,681,59,91,25,0.69,1,0.22,1,1.00,1.00,0,0,0,1,0,1,9,1,0,6,2,0,0,0,1,0,0,0,0,0,3,4,0,0,24,0.57,0,0,1,0,0,AlanC
0.06,0.94,12.13,6.20,140,49,631,48,101,41,0.92,1,0.24,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,45,0.94,0,0,0,0,0,alantian
0.20,0.80,12.78,13.79,134,34,524,76,146,22,0.91,1,0.42,0,0,0,0,0,0,1,0,1,8,1,0,7,0,0,0,0,1,0,0,0,0,0,3,4,0,0,31,0.97,0,0,1,0,0,alantian
0.12,0.88,10.55,12.10,180,35,865,0,572,0,0.89,0,0.66,0,0,0,0,0,0,1,0,0,21,9,4,7,1,0,0,0,1,0,4,0.50,11.50,3.75,1,5,0.00,0.00,52,0.73,0,0,0,0,0,alantian
0.21,0.79,15.18,16.15,137,30,592,0,279,0,0.97,0,0.47,3,0.82,1.00,0,0,0,1,0,0,4,0,0,4,0,0,0,0,1,0,0,0,0,0,3,4,0,0,28,0.93,0,0,1,0,0,alantian
0.17,0.82,12.53,10.90,107,33,501,0,161,0,0.72,0,0.32,0,0,0,0,0,0,1,0,1,5,0,0,5,0,0,0,0,1,0,1,1.00,17.00,0.00,1,3,1.00,0.00,27,0.84,0,0,1,0,0,alantian
0.12,0.88,14.71,13.25,134,41,618,0,239,0,0.72,0,0.39,0,0,0,0,0,0,1,0,1,6,2,0,4,0,0,0,0,1,0,1,1.00,20.00,0.00,1,3,1.00,0.00,27,0.75,0,0,1,0,0,alantian
0.10,0.90,13.52,12.65,221,52,1041,0,488,0,0.81,0,0.47,1,0.80,1.00,0,0,0,1,0,1,22,13,0,9,0,0,0,0,1,0,3,1.00,16.67,2.44,1,3,1.00,0.67,56,0.82,0,0,1,0,0,alantian
0.20,0.80,13.48,14.51,153,37,620,0,280,0,0.86,0,0.45,1,0.86,1.00,0,0,0,1,0,1,9,2,1,6,0,0,0,0,1,0,1,1.00,23.00,0.00,1,4,1.00,0.00,32,0.89,1,0,1,1,0,alantian
0.20,0.80,11.18,11.90,184,41,738,0,341,0,0.87,0,0.46,0,0,0,0,0,0,1,0,1,7,2,0,5,0,0,0,0,1,0,1,1.00,32.00,0.00,1,4,1.00,0.00,40,0.77,0,0,1,0,0,alantian
0.05,0.95,12.17,10.50,565,69,2252,392,185,146,0.90,1,0.26,7,0.94,0.14,0.86,0,0,1,0,1,48,26,15,6,1,0,0,0,1,0,5,0.80,31.20,19.12,2,6,1.60,0.48,83,0.48,0,0,1,0,0,alberist
0.05,0.95,17.47,13.60,141,74,664,39,81,27,0.83,1,0.18,0,0,0,0,0,0,1,0,1,8,2,1,5,0,0,0,0,1,0,1,1.00,12.00,0.00,2,3,1.00,0.00,30,0.86,0,0,0,0,0,alberist
0.06,0.94,9.74,7.91,77,30,331,43,25,23,0.81,1,0.21,0,0,0,0,0,0,1,0,1,6,2,0,2,2,0,0,0,1,0,1,1.00,20.00,0.00,2,2,1.00,0.00,18,0.58,0,0,1,0,0,alberist
0.07,0.93,11.04,8.81,71,28,309,25,22,17,0.76,1,0.15,0,0,0,0,0,0,1,0,1,5,2,1,2,0,0,0,0,1,0,1,1.00,14.00,0.00,2,2,1.00,0.00,16,0.64,0,0,1,0,0,alberist
0.04,0.96,11.82,8.93,134,45,650,95,52,42,0.85,1,0.23,0,0,0,0,0,0,1,0,1,10,4,1,4,1,0,0,0,1,0,1,1.00,31.00,0.00,2,3,0.00,0.00,33,0.63,0,0,1,0,0,alberist
0.06,0.94,12.81,9.89,91,33,397,24,29,19,0.75,1,0.13,0,0,0,0,0,0,1,0,1,3,1,0,2,0,0,0,0,1,0,1,1.00,15.00,0.00,2,4,1.00,0.00,19,0.68,0,0,1,0,0,alberist
0.09,0.91,13.65,10.95,142,45,628,0,165,0,0.71,0,0.26,0,0,0,0,0,0,1,0,1,7,1,1,5,0,0,0,0,1,0,2,1.00,11.00,7.00,2,5,1.50,0.50,31,0.76,0,0,0,0,0,alberist
0.06,0.94,15.12,14.27,690,73,3372,0,1642,0,0.86,0,0.49,0,0,0,0,0,0,1,0,1,54,31,8,15,0,0,0,0,1,0,11,0.30,16.73,16.23,2,8,1.45,0.60,133,0.64,0,0,1,0,0,alberist
0.04,0.96,13.51,9.71,158,48,716,74,47,39,0.82,1,0.17,0,0,0,0,0,0,1,0,1,10,4,2,4,0,0,0,0,1,0,1,1.00,26.00,0.00,2,4,0.00,0.00,32,0.64,0,0,1,0,0,alberist
0.07,0.93,9.66,10.45,161,51,734,0,545,0,0.89,0,0.74,3,0.75,1.00,0,0,0,1,0,1,12,4,1,4,3,0,0,0,1,0,0,0,0,0,3,3,0,0,45,0.64,0,0,0,0,0,albert96
0.03,0.97,85.89,139.97,1229,69,20614,0,2524,0,0.92,0,0.12,50,0.90,0.12,0.88,0,0,1,0,0,49,15,6,26,2,0,0,0,1,0,3,1.00,52.00,57.33,2,4,3.33,0.44,141,0.61,0,0,1,0,0,albert96
0.03,0.97,12.45,10.79,96,49,473,0,231,0,0.75,0,0.49,2,0.70,1.00,0,0,0,1,0,1,5,3,0,1,1,0,0,0,1,0,0,0,0,0,3,2,0,0,23,0.64,0,0,1,0,0,albert96
0.02,0.98,10.21,11.31,124,41,592,0,461,0,0.88,0,0.78,2,0.70,1.00,0,0,0,1,0,0,12,4,2,5,1,0,0,0,1,0,0,0,0,0,3,3,0,0,31,0.55,0,0,0,0,0,albert96
0.01,0.99,9.62,12.49,198,54,866,0,903,0,0.85,0,1.04,1,1.00,1.00,0,0,0,1,0,1,16,5,2,9,0,0,0,0,1,0,0,0,0,0,3,4,0,0,52,0.59,0,0,1,0,0,albert96
0.05,0.95,10.66,12.06,428,66,1834,0,1323,0,0.90,0,0.72,8,1.00,0.25,0.75,0,0,1,0,1,22,9,1,12,0,0,0,0,1,0,2,0.00,43.00,13.00,2,4,1.00,0.00,109,0.67,0,0,1,0,0,albert96
0.01,0.99,11.55,11.79,254,52,1086,0,814,0,0.83,0,0.75,1,0.60,1.00,0,0,0,1,0,1,21,7,1,11,2,0,0,0,1,0,0,0,0,0,3,5,0,0,65,0.71,0,0,1,0,0,albert96
0.02,0.98,15.20,14.18,176,46,745,0,358,0,0.74,0,0.48,35,0.84,0.06,0.91,0.03,0,1,0,1,10,2,0,8,0,0,0,0,1,0,0,0,0,0,3,3,0,0,42,0.89,0,0,0,0,0,albert96
0.02,0.98,11.91,12.73,109,39,512,0,353,0,0.83,0,0.69,1,0.50,1.00,0,0,0,1,0,0,7,1,0,5,1,0,0,0,1,0,0,0,0,0,3,3,0,0,28,0.68,0,0,1,0,0,albert96
0.03,0.97,8.01,9.52,456,25,2051,424,1183,225,1.00,1,0.78,0,0,0,0,0,0,1,0,0,80,23,23,33,1,0,0,0,1,0,0,0,0,0,3,4,0,0,134,0.54,0,0,1,0,0,alberta.green
0.06,0.94,10.74,9.66,65,30,365,10,131,10,0.87,1,0.39,0,0,0,0,0,0,1,0,1,4,1,1,0,2,0,0,0,1,0,0,0,0,0,3,2,0,0,18,0.58,0,0,1,0,0,alberta.green
0.09,0.91,11.00,11.48,139,34,748,42,301,31,1.02,1,0.46,0,0,0,0,0,0,1,0,0,16,4,3,8,1,0,0,0,1,0,0,0,0,0,3,3,0,0,42,0.69,0,0,0,0,0,alberta.green
0.05,0.95,9.97,9.83,201,50,957,42,393,32,0.88,1,0.45,0,0,0,0,0,0,1,0,1,18,6,3,7,2,0,0,0,1,0,2,0.00,16.00,3.00,2,4,1.00,0.00,52,0.58,0,0,1,0,0,alberta.green
0.07,0.93,11.14,10.12,216,48,1159,43,399,43,0.92,1,0.38,7,0.92,1.00,0,0,0,1,0,1,17,6,4,6,1,0,0,0,1,0,1,0.00,54.00,0.00,2,3,3.00,0.00,61,0.64,0,0,1,0,0,alberta.green
0.07,0.93,10.67,8.13,65,29,320,14,83,8,0.67,1,0.30,0,0,0,0,0,0,1,0,1,4,1,0,2,1,0,0,0,1,0,0,0,0,0,3,3,0,0,15,0.56,0,0,1,0,0,alberta.green
